id,latitude,longitude
149153,33.93972,-117.2856
149158,39.338695,-76.756847
149159,39.33383,-76.752314
149160,39.39468351874583,-76.40943801852416
149161,39.229653,-76.641361
149162,39.071573,-76.71977
149163,39.474885,-76.641342
149164,38.978183,-76.497368
149169,40.13906,-82.969225
149170,39.430923,-77.402416
149171,25.934245,-80.149577
149174,30.546141,-98.360766
149175,40.592308,-74.649635
149177,29.526661,-98.474985
149178,43.027301,-77.763043
149187,38.846827,-106.122436
149194,33.37958,-111.96659
149204,41.525611,-72.074119
149207,21.271225,-157.82132
149208,46.730066,-117.169086
149211,42.522916,-82.986259
149212,36.03793,-115.182221
149213,30.641765,-96.466928
149214,40.017613,-105.263509
149221,41.066929,-74.121635
149225,35.623202,-79.088471
149227,34.197266,-118.926263
149229,34.186923,-118.927456
149231,34.279371,-118.779174
149232,34.277947,-118.77803
149233,34.279473,-118.779709
149234,34.283707,-118.781297
149235,44.978259,-93.277873
149236,44.980891,-93.276124
149237,42.098664,-72.586925
149242,39.923734,-105.122664
149244,39.18744,-96.58577
149245,41.297403,-72.926311
149251,41.047607,-74.625496
149252,41.04064,-74.63106
149253,42.16427,-71.14278
149262,39.93478,-75.02644
149270,39.90946,-75.047556
149271,40.016453,-105.24467
149273,42.132595,-73.88265
149274,42.367287,-72.54735
149275,43.013214,-87.9235
149276,35.690521,-105.940693
149281,47.80832,-122.20711
149286,34.075818,-84.652184
149287,43.657558,-93.318197
149288,33.86675,-117.747716
149289,38.980062,-76.540338
149290,37.963451,-121.737253
149291,38.887369,-77.092363
149292,30.389267,-97.73974
149293,45.123741,-67.348038
149294,39.759444,-74.253456
149295,40.655365,-74.52993
149296,36.226894,-121.761368
149297,42.344903,-71.09933
149298,42.223016,-71.022012
149299,40.863231,-73.828839
149300,40.683715,-73.974337
149301,39.088405,-74.821456
149302,28.331278,-81.53247
149303,39.726617,-121.802832
149304,43.820391,-84.766717
149305,33.826525,-117.515537
149306,40.424158,-74.379906
149308,41.725337,-87.683546
149309,38.256618,-122.065062
149310,34.151104,-117.47141
149311,29.624414,-82.376777
149312,40.707998,-73.866983
149313,37.667211,-122.120366
149314,36.329091,-78.44779
149315,42.843671,-85.862482
149316,39.250792,-119.948953
149317,39.765443,-86.161222
149318,42.428603,-76.509111
149319,35.993182,-75.651504
149321,36.116648,-115.168277
149322,36.168822,-115.286631
149323,39.689252,-123.483306
149324,39.089761,-77.526543
149325,42.516588,-71.032486
149326,34.037333,-118.686056
149327,39.877502,-74.918512
149328,25.764698,-80.194289
149329,25.76768,-80.192467
149330,25.766875,-80.194524
149331,41.245823,-73.009059
149332,41.246242,-73.010522
149333,37.413524,-121.898362
149334,39.020074,-94.661193
149335,36.458854,-80.636672
149336,37.525919,-122.006513
149337,41.107722,-73.546513
149339,34.441909,-119.25908
149340,38.912126,-94.795614
149341,41.144026,-73.861257
149342,33.82533,-116.547843
149343,39.951387,-75.158569
149344,38.730424,-120.787998
149345,37.700246,-121.908226
149346,40.141072,-82.988946
149347,33.741478,-116.409777
149348,37.91989,-122.348601
149349,38.970201,-76.937371
149350,45.019569,-93.325799
149351,40.193806,-74.59535
149352,38.347624,-122.720957
149353,29.549102,-98.580914
149355,37.798185,-122.448715
149356,37.244614,-121.891112
149357,37.77486,-121.97985
149358,47.610024,-122.332078
149359,38.764651,-90.493732
149360,41.068704,-73.546435
149361,38.131238,-122.223418
149363,43.99407,-102.24216
149364,36.915621,-121.773392
149365,41.094668,-73.955364
149366,41.290501,-73.832487
149367,39.950751,-86.343816
149368,39.480692,-106.066299
149370,39.643052,-105.080692
149372,42.39093,-72.53376
149373,42.067974,-72.55739
149374,42.068,-72.557495
149377,40.48397,-111.895563
149379,44.018475,-103.253716
149380,44.35082,-74.11515
149393,40.13432680108671,-75.51693419245147
149400,25.79459,-80.14409
149401,33.013451,-96.773179
149402,32.8086349,-117.145866
149405,41.946796,-87.65494
149407,42.64345,-85.31352
149409,43.20927,-123.34469
149414,38.862456,-77.054843
149416,44.575273,-123.259732
149421,38.25569,-119.23194
149437,32.889452,-117.161639
149439,47.253443,-122.448187
149443,41.78733,-80.06426
149445,38.997445,-94.533295
149446,42.043453,-70.88276
149447,39.437354,-119.762283
149448,30.369535,-97.61957
149450,34.21338,-118.46044
149457,35.969741,-112.126635
149458,37.805408,-122.432211
149461,38.959925,-77.051688
149462,38.8669127,-76.9965994
149464,38.935967,-77.049989
149466,33.9840806,-118.3978393
149467,41.8269547,-73.1107105
149468,28.3622374,-80.7994187
149469,34.1696097,-84.1251252
149470,34.2855251,-85.1366731
149471,39.1273585,-94.8119719
149472,42.4989506,-71.119321
149473,38.2922,-76.496293
149474,39.3734093,-76.4442501
149475,35.368612,-77.929719
149476,41.1746442,-96.1419954
149477,40.6870902,-73.4148646
149478,40.7356438,-73.2509486
149479,32.428635,-80.7207645
149480,36.279223,-88.304458
149481,43.572515,-72.9659823
149482,33.9840806,-118.3978393
149483,41.8269547,-73.1107105
149484,34.1696097,-84.1251252
149485,39.1273585,-94.8119719
149486,42.4989506,-71.119321
149487,38.2922,-76.496293
149488,39.3734093,-76.4442501
149489,35.368612,-77.929719
149490,41.1746442,-96.1419954
149491,40.6870902,-73.4148646
149492,40.7356438,-73.2509486
149493,32.428635,-80.7207645
149494,43.572515,-72.9659823
149495,36.279223,-88.304458
149496,34.062912,-84.288574
149499,26.101479,-80.12285
149501,47.618892,-122.196941
149506,41.87506,-73.104977
149507,44.126155,-73.153236
149513,42.249016,-73.78465
149514,42.28177,-84.38586
149516,32.351807,-106.763724
149517,30.706437,-95.547224
149520,43.725191,-72.31535
149523,28.260306,-81.618209
149524,36.148506,-81.15196
149525,36.148705,-81.151412
149536,35.996046,-86.525702
149537,36.0767,-86.7212
149540,40.43862,-79.96008
149541,42.464897,-71.398094
149544,42.959881,-78.758655
149545,42.741806,-73.787998
149546,42.739933,-73.788345
149548,42.323624,-83.065702
149549,42.323676,-83.065727
149550,42.987338,-71.464537
149554,35.058727,-89.802956
149555,41.818791,-71.408987
149556,44.277023,-84.2902
149568,34.307912,-118.431073
149572,34.095141,-118.33899
149573,34.048465,-118.440631
149574,34.073711,-118.251483
149580,28.944092,-81.233555
149581,34.131788,-118.352482
149582,28.6556,-81.528078
149583,33.755127,-118.292375
149584,33.7551,-118.2922
149585,28.802115,-81.725471
149586,28.802546,-81.727047
149587,36.665966,-114.569437
149588,36.804757,-114.137648
149589,45.493247,-122.577501
149590,28.013026,-82.78574
149591,28.416355,-81.427761
149592,28.836812,-82.331755
149593,28.838237,-82.331346
149596,28.013713,-82.788515
149597,27.737048,-82.750395
149598,28.108614,-81.625869
149599,27.882497,-82.849502
149600,41.312582,-81.442405
149601,41.302712,-81.423723
149602,41.341372,-81.434966
149603,41.319725,-81.458882
149604,28.802767,-81.730939
149605,27.73867,-82.749664
149606,27.613454,-82.735926
149607,28.85016,-82.378226
149609,47.571333,-122.328404
149615,40.817315,-74.215388
149616,34.1022,-117.711032
149617,42.925079,-87.916157
149618,42.340351,-71.103545
149619,41.819143,-71.440371
149620,41.507568,-73.9776
149622,41.0293,-111.924378
149623,41.028717,-111.92371
149624,41.821722,-71.440219
149625,42.778454,-73.70279
149626,42.778393,-73.70271
149627,42.78158,-73.705696
149628,42.78051,-73.704094
149629,42.362241,-71.159628
149634,35.774316,-78.638077
149638,37.70068,-121.8844
149639,33.55405,-117.17677
149645,42.323967,-71.32553
149646,43.179698,-76.402596
149653,34.058598,-84.28537
149655,37.274779,-76.707207
149657,45.399303,-122.652056
149658,44.938708,-123.025957
149660,39.748088,-104.996432
149663,40.670269,-111.955999
149666,40.776612,-111.933929
149667,35.780115,-78.648556
149668,43.09282,-75.316514
149669,40.046276,-75.41089
149698,41.83545303,-87.62598419
149701,40.392786,-105.112756
149706,41.72909,-88.34178
149707,36.27016,-80.36066
149709,30.386889,-81.773495
149712,43.07423,-89.397572
149720,25.796827,-80.133267
149725,42.942197,-88.04682
149727,43.002586,-78.84064
149728,25.783052,-80.1919
149729,43.264206,-72.60177
149732,42.139605,-71.397984
149738,37.458115,-122.22021
149739,37.482264,-122.263472
149740,44.9655,-122.98536
149741,33.68112,-117.67068
149756,30.28771,-97.829448
149757,47.663902,-122.300245
149759,43.055503,-89.520942
149761,45.624385,-70.251594
149763,41.76323,-72.652669
149766,41.90421,-87.64352
149768,39.371613,-104.860466
149769,44.632045,-121.131019
149773,26.600027,-81.80902
149774,41.656815,-91.53376
149778,40.148733,-76.283784
149783,41.756962,-111.828486
149785,26.599659,-81.80668
149786,26.600042,-81.807594
149787,44.326862,-74.13015
149788,26.599218,-81.807434
149791,34.004437,-118.256566
149792,37.95408,-121.96502
149793,38.93018,-77.24553
149799,40.087595,-76.283742
149800,42.458023,-71.39914
149801,42.536937,-92.447604
149830,42.369849,-83.372509
149831,33.942774,-118.238953
149832,33.941036,-118.239077
149833,33.938692,-118.309151
149834,38.36731,-121.95685
149870,41.252117,-72.998271
149874,40.016043,-105.245594
149880,41.68595,-73.791916
149882,35.077457,-92.461572
149889,34.141718,-118.375065
149890,34.043908,-118.259926
149892,39.572898,-76.987457
149893,46.195469,-119.265621
149894,32.67507,-117.09773
149907,34.376107,-96.132975
149908,36.22696696788205,-95.7000114907379
149909,35.636491,-97.485068
149911,38.896739,-77.071308
149912,38.8969,-77.071308
149913,38.896739,-77.071119
149915,47.613651,-122.318325
149916,28.320688,-80.60973
149917,40.135864,-83.019
149918,40.135887,-83.01892
149919,42.37617,-71.026265
149921,42.053185,-72.609474
149922,42.077496,-72.59453
149923,42.073742,-72.64312
149925,40.7472,-86.77552
149928,42.363445,-71.01862
149930,39.952685,-82.992043
149931,39.952647,-82.992153
149932,39.952637,-82.991905
149933,42.365505,-71.026405
149934,42.370525,-71.02949
149945,34.047766,-118.247409
149946,33.974142,-118.282792
149949,27.229927,-81.889621
149952,34.198502,-118.927661
149955,34.184982,-118.876724
149957,34.185876,-118.890055
149958,34.18431,-118.886426
149959,34.17522959014897,-118.8439208075486
149960,34.162769,-118.831186
149961,34.164753,-118.833784
149994,38.8969,-77.071119
149998,40.41393,-111.87781
149999,40.413967,-111.877785
150000,35.736697,-83.99328
150001,40.802105,-81.375493
150002,43.191075,-77.703873
150004,30.172599,-97.777067
150009,33.72977,-118.0267
150026,42.44921,-71.22789
150027,45.186581,-67.268825
150028,42.447591,-71.225415
150029,35.277468,-116.056712
150031,29.758931,-95.370971
150035,40.054036,-82.913083
150044,33.989123,-84.092054
150054,43.667698,-116.688546
150055,43.665761,-116.685601
150057,39.45123865056371,-94.97842939160157
150058,39.45236532508605,-94.97649820111084
150059,39.4513712014538,-94.97877271435547
150060,39.45064216843549,-94.97834356091309
150061,39.085471,-94.573489
150062,39.085471,-94.573489
150063,38.679958,-94.480725
150064,38.983285,-94.457105
150065,38.983285,-94.457105
150066,39.123382,-94.557109
150067,38.338223,-94.636917
150068,38.338223,-94.636917
150069,38.338223,-94.636917
150070,39.725468,-94.881063
150071,39.725468,-94.881063
150072,39.131013,-94.480812
150073,39.131013,-94.480812
150074,39.131013,-94.480812
150075,39.131013,-94.480812
150076,38.862734,-94.304472
150077,39.014796,-94.250777
150078,39.014796,-94.250777
150155,35.3629727,-97.5127897
150156,35.524472,-97.473418
150157,35.523389,-97.465141
150158,35.40777232838515,-94.52852400398255
150159,36.137733,-96.094646
150160,35.380651,-97.059049
150162,36.085983,-97.052292
150165,35.852374,-94.990706
150167,36.1223882,-95.9846093
150170,36.149463,-95.989942
150172,36.090779,-95.916104
150173,35.47813331470403,-97.7507665661621
150174,35.181523,-97.500372
150178,35.685722,-97.5085
150180,35.6384683,-97.4927523
150181,33.673024,-117.844587
150182,30.178951,-96.907021
150184,47.29799,-122.248532
150187,35.969348,-112.12739
150189,42.608938,-88.407959
150195,44.96192,-93.087048
150203,38.297148,-122.302474
150204,38.459409,-122.730226
150206,37.423395,-122.198224
150207,41.442393,-74.37639
150208,37.441734,-122.170202
150209,35.069256,-80.842023
150210,26.081812,-97.161236
150211,37.114465,-76.497198
150212,39.153255,-76.74378
150213,37.289541,-80.079404
150215,36.110515,-86.723904
150220,39.384697,-77.405499
150221,40.182245,-122.22754
150223,32.378977,-82.062649
150225,29.519144,-95.121974
150226,33.679646,-117.174147
150227,35.504972,-78.325441
150228,33.800538,-98.196777
150230,33.698936,-84.173176
150231,43.664439,-70.269546
150232,45.60954,-68.522863
150233,39.9418,-74.21245
150235,47.468033,-121.716442
150242,39.432755,-77.439356
150243,39.489744,-76.663681
150247,39.571358,-107.536476
150248,42.567173,-70.93951
150249,42.563423,-70.93865
150250,42.465183,-71.4556
150255,43.359247,-73.701335
150256,43.3592,-73.701305
150257,43.359019,-73.701171
150258,43.359015,-73.701099
150259,43.359015,-73.701072
150263,42.354008,-71.06807
150265,44.746572,-85.592276
150266,41.225331,-95.929036
150268,30.093037,-81.71107
150271,35.230311,-80.841356
150278,39.698418,-78.178408
150279,35.481309,-82.553588
150280,35.481309,-82.553588
150281,33.773298,-117.992257
150288,40.649255,-75.28825
150290,38.901792,-77.049324
150293,47.028924,-122.913101
150294,40.108406,-83.082924
150297,29.304274,-98.524702
150298,42.10574,-87.73594
150299,42.248367,-71.00027
150300,40.108555,-83.08043
150302,42.24841,-71.00008
150303,36.175831,-115.290816
150310,29.996689,-90.25318
150311,29.996583,-90.253224
150314,29.168917,-80.980095
150317,35.777156,-78.6377
150324,39.535882,-119.717809
150325,33.45483,-117.60665
150332,44.177628,-72.901288
150333,44.177471,-72.901588
150334,33.639069,-112.111905
150338,42.784658,-78.767062
150340,42.908953,-78.900652
150341,42.75888,-73.60228
150342,28.656725,-81.238914
150343,38.907199,-77.043568
150347,41.78452,-71.31178
150350,40.076307,-75.146003
150352,43.055454,-73.15505
150357,33.99637,-118.42726
150367,38.635842,-121.200777
150368,38.633138,-121.206164
150369,38.904905,-77.040131
150370,38.90214,-77.026715
150372,42.095337,-72.60464
150374,42.44783,-73.25958
150375,40.404976,-104.69503
150379,36.042004,-115.185576
150384,35.6306,-120.6921
150385,33.80912,-118.28686
150386,34.14244,-118.23379
150402,40.888281,-74.209175
150403,40.685377,-74.401576
150404,40.522209,-74.857248
150416,40.912676,-74.392276
150418,40.956514,-73.964381
150419,40.962481,-74.133391
150427,39.525179,-74.644999
150428,39.357783,-74.56111
150429,39.278858,-74.575798
150430,40.389258,-74.570998
150431,40.335128,-74.48698
150432,40.37069212852983,-74.5874590978699
150433,40.884982,-74.055204
150434,40.628918,-74.917559
150435,40.918349,-73.97835
150436,40.608403,-74.714766
150437,40.570553,-74.612208
150438,40.878626,-74.479131
150439,40.710309,-74.086912
150440,41.06840842,-74.747829
150441,40.923957,-74.071121
150442,40.87358,-74.297309
150443,39.940736,-74.745646
150444,39.742519,-74.728211
150445,40.351415,-74.659071
150446,40.609581,-74.688835
150447,40.278832,-74.732451
150449,40.286808,-74.565415
150450,40.721692,-74.040348
150451,40.729286,-74.050651
150452,40.742254,-74.02706
150453,40.26683159398983,-74.77973664550781
150454,39.45803,-75.061244
150457,40.788043,-74.055384
150458,40.510417,-74.330828
150459,40.552961,-74.299258
150460,40.350599,-74.064339
150463,45.504779,-122.422629
150464,44.286329,-88.488366
150466,47.61479,-122.195543
150469,40.162004,-77.401178
150470,30.248932,-97.762283
150477,37.78958,-122.28003
150478,43.62295,-70.34379
150479,33.76059,-117.83594
150487,34.072883,-118.389618
150488,39.428205,-119.7549381
150489,41.001188,-72.294667
150490,38.903912,-77.061216
150491,33.945783,-118.38442
150492,44.495788,-72.738731
150494,34.046049,-118.266185
150495,34.046119,-118.266227
150498,39.900218,-75.474643
150499,45.3862407,-84.9277414
150501,37.535982,-122.062901
150502,40.749296,-74.006017
150504,43.763336,-103.616731
150505,43.763451,-103.614959
150508,44.288582,-71.22449
150511,37.795208,-122.404869
150512,38.904031,-77.061463
150517,40.77331,-73.952621
150520,40.735608,-73.983111
150521,40.797771,-73.96142
150522,27.46664,-82.699314
150523,33.30359,-111.903167
150524,30.224228,-98.800846
150525,40.382956,-105.518995
150527,33.102241,-96.816574
150528,42.621989,-83.284848
150529,39.816097,-88.87974
150530,26.049096,-80.160077
150531,40.762331,-73.825583
150532,40.686983,-73.980498
150533,40.836588,-73.941328
150534,40.852461,-73.934084
150535,40.848358,-73.931743
150536,40.71585,-74.035362
150537,40.920309,-72.666232
150539,40.7174973,-74.0367399
150540,40.736562,-73.959195
150541,40.629216,-74.111537
150542,38.672352,122.804252
150543,33.7184587,-116.3818948
150544,38.915614,-76.983038
150546,41.287618,-72.657668
150547,48.240444,-122.4555
150550,29.661655,-82.417031
150551,37.656805,-122.399173
150552,28.34353,-81.52558
150553,34.274394,-77.81613
150554,35.321249,-78.635358
150555,47.610142,-122.331887
150556,30.232046,-92.106783
150557,46.495156,-120.4206332
150558,26.376045,-80.076769
150559,39.370381,-84.380897
150560,34.983308,-82.27821
150561,34.9212906,-115.0673344
150562,33.780634,-84.480871
150563,41.649703,-80.143302
150564,40.982212,-72.200115
150565,40.716989,-74.040043
150566,40.75348,-74.024183
150567,40.750728,-74.024441
150568,40.732825,-74.045472
150569,40.734819,-74.045186
150570,40.735496,-73.985024
150571,40.847422,-73.937922
150572,40.790046,-73.972531
150573,40.681953,-73.964405
150574,40.709803,-74.015771
150575,40.693476,-73.982605
150576,40.695154,-73.983861
150577,40.728618,-73.856054
150578,40.758956,-73.832331
150579,40.760965,-73.829807
150580,40.773665,-73.958333
150581,40.674312,-73.98488
150582,40.687913,-73.983039
150583,40.683126,-73.982088
150584,40.7560685,-73.9204663
150585,40.77364,-73.91352
150586,40.761959,-73.829813
150587,40.732255,-73.866674
150589,38.580905,-121.495496
150590,38.694947,-120.908402
150591,36.853232,-76.291144
150592,36.846568,-76.289277
150594,36.846457,-76.292117
150595,29.783178,-95.112484
150596,40.816777,-73.947435
150597,45.290755,-123.236871
150598,37.791537,-122.412813
150599,34.720273,-92.227918
150600,40.747676,-73.956012
150601,37.321733,-121.948743
150602,39.291987,-76.615821
150603,38.714454,-75.090986
150604,27.950339,-82.448538
150605,31.243279,-81.507286
150606,40.621381,-75.379845
150607,38.90493,-77.035048
150608,38.902991,-77.043045
150609,38.896069,-77.040275
150610,41.002714,-72.031445
150611,41.674806,-74.64861
150612,32.373182,-99.749356
150613,37.997323,-79.830561
150614,40.719885,-73.83857
150615,33.668992,-78.905957
150616,40.7623317,-73.9269683
150617,34.744634,-120.271812
150619,38.956665,-119.767703
150620,33.176829,-96.641756
150621,38.650846,-78.255126
150622,38.503166,-78.871503
150623,41.427925,-75.285364
150624,40.880142,-73.907385
150630,35.1249,-120.576177
150631,37.2728516,-76.7068241
150632,37.2638377,-76.6829495
150633,37.2921264,-76.7288787
150634,38.976475,-76.288568
150635,36.846994,-76.2929053
150636,36.8512853,-76.2877562
150637,44.314971,-74.119201
150638,38.031897,-78.506854
150639,40.7218556,-73.8491057
150640,42.3610186,-71.0549916
150641,26.71417,-80.05557
150642,26.714202,-80.053767
150643,37.321884,-121.949815
150645,39.64258,-106.378004
150647,45.465339,-91.10521
150648,44.858066,-93.236759
150649,40.776957,-73.90115
150650,32.939979,-116.873918
150651,31.605,-81.883056
150652,42.136299,-72.012656
150653,40.749941,-73.939887
150656,39.8901483,-75.231638
150657,41.720914,-111.833857
150658,37.040717,-112.525873
150659,35.974206,-86.576891
150660,40.766554,-73.952905
150661,29.774923,-98.727062
150662,27.495905,-82.504378
150663,38.857872,-104.897045
150664,46.014123,-118.310165
150665,38.289061,-84.566298
150666,36.324517,-119.353754
150667,36.1385333,-95.9881492
150668,41.629315,-73.306455
150669,39.088467,-94.581749
150670,35.86208,-86.450357
150671,39.770729,-104.970505
150672,40.7639,-111.893096
150673,44.993592,-124.00687
150675,48.51854,-122.61215
150676,32.7143935,-117.1632054
150677,36.055666,-112.11877
150678,44.283352,-73.980659
150680,40.143236,-82.942878
150681,46.0684299,-118.3302973
150682,25.076967,-80.461611
150683,41.3102537,-73.0988501
150684,32.793507,-96.778001
150685,38.809367,-94.889966
150686,40.705133,-73.801443
150687,33.622108,-84.476883
150688,41.889236,-87.630247
150689,35.974685,-86.577599
150690,45.415215,-123.185232
150691,29.638358,-95.275339
150692,37.544194,-119.920112
150693,45.09574,-93.44813
150694,45.060663,-93.144428
150695,44.969261,-93.347065
150696,39.225034,-76.665832
150697,40.588091,-74.089936
150699,40.151155,-105.115307
150701,28.194963,-82.39392
150702,42.183322,-71.150391
150705,28.4032857,-81.4283131
150706,36.520518,-119.565647
150708,33.4231625,-83.3972435
150709,46.022244,-118.410638
150710,36.848262,-76.287787
150711,36.845252,-76.2908056
150712,29.803571,-95.162314
150713,41.8038215,-88.1298708
150714,42.4311888,-83.4842064
150715,45.21595,-123.970889
150716,33.88719,-84.2674
150717,41.720914,-111.833857
150718,35.510883,-97.97023
150720,45.447334,-122.670041
150722,40.803934,-73.966049
150723,34.743222,-92.341556
150726,44.324381,-124.103955
150729,32.879289,-117.2221437
150730,37.975114,-122.531959
150732,45.148533,-87.178147
150733,45.1278397,-87.2490737
150734,43.809079,-91.23504
150735,35.103215,-82.444143
150736,43.6173894,-72.8028887
150737,43.626328,-72.797301
150738,43.627666,-72.796778
150739,36.167321,-115.286833
150740,34.233863,-79.805891
150741,37.961354,-122.054339
150742,44.2851733,-73.9869122
150743,40.672956,-89.587645
150744,35.558868,-120.758446
150745,26.261893,-98.174194
150746,43.145031,-77.58624
150748,33.293457,-111.098439
150749,41.832924,-87.941815
150750,41.833081,-87.947854
150756,38.480697,-121.47495
150768,41.143125,-73.264511
150769,41.162306,-73.267585
150770,41.185685,-73.234423
150772,41.148757,-73.261769
150773,37.768,-122.39
150774,37.721,-122.162
150775,34.151,-118.131
150776,34.14293,-118.143209
150777,34.050756,-118.173983
150778,37.669,-121.874
150780,37.372,-122.107
150782,34.149,-118.133
150786,37.8957739,-122.061438
150787,25.869719,-80.226772
150788,40.44387,-79.940985
150789,42.36178,-71.09054
150790,40.239098,-77.05115
150792,40.437941,-79.999039
150793,39.976578,-82.874916
150795,39.396156,-82.97067
150799,38.896423,-77.02124
150800,42.449239,-71.227979
150802,37.29978,-121.98169
150803,42.960133,-78.76967
150805,42.960632,-78.76919
150806,32.58078,-117.03404
150807,28.769634,-81.361617
150809,43.091965,-77.580734
150810,42.275026,-71.798104
150811,39.163002,-77.27701
150813,45.523668,-122.989956
150814,47.399162,-120.28131
150815,40.029427,-83.1521
150819,40.90755,-74.397715
150821,39.155648,-122.149301
150822,38.895493,-77.071236
150824,42.129088,-88.135725
150825,42.96014,-78.76977
150826,33.835653,-84.325298
150829,42.326576,-83.06964
150842,33.422429,-111.943016
150843,38.002412,-121.842436
150844,34.066359,-118.403865
150845,33.9186685,-117.8862968
150846,33.9102702,-117.8509185
150847,37.945848,-121.738837
151048,34.154543,-118.337072
151049,36.977083,-121.96903
151050,33.104661,-117.268415
151051,33.101208,-117.311201
151052,33.8595146,-118.0933218
151053,34.257463,-118.588847
151054,32.6247117,-116.9678481
151055,32.6304071,-117.0880868
151056,37.6742103,-122.465588
151057,37.968327,-122.056921
151058,37.973741,-122.058707
151059,37.927996,-122.512952
151060,33.64233,-117.91955
151061,37.319552,-122.031674
151062,37.322129,-122.018143
151063,37.671308,-122.469972
151064,37.7997992,-121.9186185
151065,32.806565,-116.967142
151066,37.834303,-122.291447
151067,37.836665,-122.294713
151068,33.148299,-117.106756
151069,38.259248,-122.055144
151070,34.0645489,-117.4320097
151071,37.5035543,-121.9750093
151144,33.886476,-117.86466
151145,37.698618,-121.874274
151146,34.275995,-118.573813
151147,32.980551,-117.061139
151232,37.4848685,-122.2312823
151234,32.7495748,-117.1539827
151235,33.020014,-117.111464
151236,32.951181,-117.232543
151237,32.7516039,-117.2175027
151238,32.818697,-117.179338
151239,32.775266,-117.155568
151240,32.802549,-117.0127416
151241,37.768349,-122.394233
151242,37.768038,-122.38978
151243,37.765837,-122.391854
151244,37.764099,-122.458221
151245,37.798811,-122.448826
151246,37.3004,-121.95053
151247,37.3266379,-121.8137616
151248,37.324505,-121.942806
151249,37.701665,-122.126286
151250,34.418004,-119.699617
151251,37.338419,-121.974759
151252,34.4121586,-118.5562241
151253,34.022041,-118.465626
151254,34.033624,-118.481117
151256,37.34045,-122.042287
151257,37.373065,-122.034773
151258,34.169861,-118.540958
151259,34.210285,-118.845987
151260,34.184137,-118.88621
151261,33.8550855,-118.3528309
151262,33.792222,-118.331387
151263,33.697396,-117.827005
151265,34.122538,-117.69254
151266,34.001303,-118.469517
151267,37.9179102,-122.0371346
151268,37.93075,-122.014235
151269,34.071303,-117.930112
151270,34.1527936,-118.8249372
151271,41.23636,-73.033472
151272,38.916133,-77.067931
151273,34.035714,-84.676044
151274,34.048216,-84.297096
151276,33.881396,-84.468107
151277,33.657761,-84.510387
151278,33.924893,-84.339423
151720,34.192909,-84.129777
151721,33.792498,-84.283784
151722,33.620027,-84.239229
151723,34.049105,-84.602816
151724,33.735196,-84.668179
151725,33.835703,-84.574765
151726,33.903985,-84.606545
151727,33.825463,-84.033077
151728,34.084453,-84.545908
151729,34.129501,-84.499189
151730,21.2966976,-157.8480364
151731,21.295181,-157.85251
151732,21.278702,-157.825565
151733,21.298607,-157.861644
151734,20.891738,-156.464639
151735,43.61834,-116.350782
151736,42.140418,-87.991713
151737,41.759295,-88.214535
151738,41.718312,-88.040357
151739,41.751883,-87.913065
151740,41.86905,-87.640655
151741,41.880228,-87.646988
151742,41.998817,-87.658998
151743,41.867041,-87.62621
151744,41.908369,-87.647411
151745,41.9078745,-87.6493549
151746,41.885232,-87.635512
151747,41.885377,-87.630832
151748,41.880685,-87.672992
151749,41.879302,-87.634494
151750,41.853059,-87.635359
151751,41.946799,-87.646794
151752,41.946794,-87.654398
151753,41.958746,-87.682608
151754,41.753994,-87.733795
151755,41.866956,-87.639553
151756,41.891419,-87.625464
151757,41.982502,-87.668736
151758,41.7922971,-87.605991
151759,41.99155,-87.659616
151760,41.898319,-87.622948
151761,41.716534,-87.783411
151762,41.860438,-88.049038
151763,42.159195,-88.044633
151764,41.84006,-88.002303
151765,41.839317,-88.005176
151766,41.750284,-88.113358
151767,41.712897,-88.208091
151768,42.150547,-87.79916
151769,42.149332,-87.816158
151770,41.851764,-87.950964
151771,41.537545,-88.197617
151772,42.059174,-87.750685
151773,42.010901,-87.76377
151774,42.074841,-88.184351
151775,42.242202,-87.948442
151776,42.103073,-88.293383
151777,41.77292,-87.94884
151778,41.759177,-87.943627
151779,42.388323,-71.19071
151780,42.481195,-71.219152
151781,42.486904,-71.225397
151782,42.302506,-71.395864
151783,42.30288,-71.390095
151784,42.299954,-71.382838
151785,42.503076,-71.064553
151786,38.977086,-77.09897
151787,38.937633,-76.719435
151788,39.113259,-77.172553
151789,39.039344,-77.049877
151790,42.746705,-83.371579
151791,40.42419,-74.381599
151792,40.418684,-74.169405
151793,40.760984,-74.023893
151794,40.773414,-73.533184
151795,45.430286,-122.539766
151796,45.535322,-122.90696
151797,45.52018,-122.97503
151800,45.573273,-122.557421
151803,32.987874,-96.991961
151804,32.910789,-96.873885
151805,33.176377,-97.098632
151806,32.906356,-97.314215
151807,33.098539,-96.810621
151808,33.217544,-96.821993
151809,32.868063,-96.664585
151810,32.673519,-97.009074
151811,32.919894,-97.085075
151812,29.737242,-95.589918
151813,30.011604,-95.587906
151814,33.188098,-96.638049
151815,32.807836,-96.625087
151816,33.012948,-96.608525
151817,33.049737,-96.828149
151818,33.051406,-96.828144
151819,33.070621,-96.691215
151820,33.024927,-96.768922
151821,38.827351,-77.089655
151822,38.74333,-77.160668
151823,38.887642,-77.091957
151824,39.066666,-77.484879
151825,39.052159,-77.452569
151826,38.828059,-77.438967
151827,38.877574,-77.442106
151828,39.007173,-77.436672
151830,38.866784,-77.366659
